time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2001-10-24T05:07:11.800Z,-8.907,118.761,33,4.3,mb,14,,,1.01,us,usp000arj0,2014-11-07T01:14:02.724Z,"49 km S of Bima, Indonesia",earthquake,,,,6,reviewed,us,us
2001-10-17T12:52:36.570Z,-8.658,123.896,33,4.9,mb,37,,,1.13,us,usp000ar43,2014-11-07T01:14:00.447Z,"80 km NW of Pante Makasar, Timor Leste",earthquake,,,,9,reviewed,us,us
2001-10-08T15:41:42.890Z,-9.343,124.124,33,3.8,mb,7,,,1.31,us,usp000aqfu,2014-11-07T01:13:57.547Z,"32 km WSW of Pante Makasar, Timor Leste",earthquake,,,,1,reviewed,us,us
2001-10-03T19:20:24.940Z,-8.972,123.836,33,4.7,mb,20,,,1,us,usp000aq6m,2014-11-07T01:13:56.043Z,"65 km WNW of Pante Makasar, Timor Leste",earthquake,,,,3,reviewed,us,us
2001-10-02T01:10:50.140Z,-9.164,121.821,33,5,mb,58,,,1.3,us,usp000aq3q,2014-11-07T01:13:55.091Z,"39 km SSE of Ende, Indonesia",earthquake,,,,15,reviewed,us,us
2001-09-23T22:03:42.290Z,-10.742,119.113,33,4.6,mb,9,,,0.88,us,usp000appd,2014-11-07T01:13:50.156Z,"174 km SW of Waingapu, Indonesia",earthquake,,,,1,reviewed,us,us
2001-09-23T15:26:39.130Z,-8.46,118.506,126.6,4.6,mb,17,,,0.93,us,usp000apny,2014-11-07T01:13:50.103Z,"9 km NNE of Dompu, Indonesia",earthquake,,13.5,,5,reviewed,us,us
2001-09-22T17:32:34.350Z,-10.918,118.519,33,4.7,mb,13,,,1.25,us,usp000apm8,2014-11-07T01:13:49.920Z,"236 km SW of Waingapu, Indonesia",earthquake,,,,1,reviewed,us,us
2001-09-03T15:38:05.930Z,-9.544,120.76,54.5,5,mwc,71,,,0.91,us,usp000anjt,2016-11-09T23:23:32.149Z,"55 km ENE of Waingapu, Indonesia",earthquake,,8,,,reviewed,us,hrv
2001-08-09T08:56:23.140Z,-11.049,118.091,33,4.7,mb,28,,,1.05,us,usp000am3c,2014-11-07T01:13:30.943Z,"280 km S of Dompu, Indonesia",earthquake,,,,6,reviewed,us,us
2001-08-02T08:45:25.320Z,-9.198,122.071,33,5.1,mwc,67,,,0.9,us,usp000akqp,2016-11-09T23:07:41.109Z,"59 km SE of Ende, Indonesia",earthquake,,,,,reviewed,us,hrv
2001-07-30T06:36:33.260Z,-9.699,124.3,33,4.3,mb,6,,,1.3,us,usp000akgg,2014-11-07T01:13:23.298Z,"17 km N of Soe, Indonesia",earthquake,,,,1,reviewed,us,us
2001-07-21T08:58:32.760Z,-8.524,119.623,132.8,4.8,mb,13,,,0.93,us,usp000ajxh,2014-11-07T01:13:19.584Z,"16 km ENE of Komodo, Indonesia",earthquake,,28.1,,3,reviewed,us,us
2001-06-18T03:07:06.850Z,-9.731,123.217,33,4.6,mb,16,,,0.75,us,usp000agvd,2014-11-07T01:13:04.796Z,"62 km WSW of Naisano Dua, Indonesia",earthquake,,,,5,reviewed,us,us
2001-06-14T21:33:05.000Z,-10.871,118.408,33,4.4,mb,8,,,1.44,us,usp000agnh,2014-11-07T01:13:03.970Z,"243 km WSW of Waingapu, Indonesia",earthquake,,,,2,reviewed,us,us
2001-06-03T19:01:57.100Z,-9.079,123.481,33,4.4,mb,13,,,1.07,us,usp000afzc,2014-11-07T01:12:58.105Z,"65 km NNW of Naisano Dua, Indonesia",earthquake,,,,7,reviewed,us,us
2001-05-23T21:27:21.970Z,-10.234,120.304,33,5.3,mb,108,,,1.14,us,usp000afdt,2014-11-07T01:12:50.000Z,"64 km S of Waingapu, Indonesia",earthquake,,,,28,reviewed,us,us
2001-05-23T19:02:30.490Z,-10.697,122.282,33,4,mb,8,,,1.24,us,usp000afdj,2014-11-07T01:12:49.961Z,"156 km WSW of Kupang, Indonesia",earthquake,,,,1,reviewed,us,us
2001-05-18T11:57:13.590Z,-10.207,120.235,47,4.8,mb,48,,,1.43,us,usp000af4j,2014-11-07T01:12:48.507Z,"60 km S of Waingapu, Indonesia",earthquake,,12.7,,16,reviewed,us,us
2001-05-11T03:10:49.080Z,-9.978,118.113,33,4.4,mb,22,,,1.44,us,usp000aerj,2014-11-07T01:12:47.056Z,"164 km SSW of Dompu, Indonesia",earthquake,,,,3,reviewed,us,us
2001-05-06T19:37:45.870Z,-8.1,120.645,33,4.7,mb,9,,,1.09,us,usp000aehh,2014-11-07T01:12:46.116Z,"59 km NNE of Ruteng, Indonesia",earthquake,,,,1,reviewed,us,us
2001-05-04T10:58:08.860Z,-8.24,124.484,33,4.6,mb,8,,,0.98,us,usp000aedx,2014-11-07T01:12:44.363Z,"Kepulauan Alor, Indonesia",earthquake,,,,1,reviewed,us,us
2001-04-17T00:12:14.060Z,-8.257,119.192,178.3,4.6,mb,16,,,1.07,us,usp000add4,2014-11-07T01:12:35.341Z,"49 km NW of Komodo, Indonesia",earthquake,,16.3,,5,reviewed,us,us
2001-04-12T21:28:39.050Z,-8.315,123.388,200,3.9,mb,11,,,1.2,us,usp000ad46,2014-11-07T01:12:34.338Z,"133 km ENE of Maumere, Indonesia",earthquake,,,,1,reviewed,us,us
2001-04-03T07:15:01.100Z,-8.224,118.115,33,4.4,mb,8,,,0.86,us,usp000acfu,2014-11-07T01:12:31.039Z,"51 km NW of Dompu, Indonesia",earthquake,,,,2,reviewed,us,us
2001-04-01T22:40:42.170Z,-11.281,118.561,62.3,4.4,mb,18,,,1.12,us,usp000acdh,2014-11-07T01:12:30.405Z,"258 km SW of Waingapu, Indonesia",earthquake,,,,4,reviewed,us,us
2001-03-23T19:26:54.150Z,-9.943,123.395,83.2,4.1,mb,8,,,0.91,us,usp000abxg,2014-11-07T01:12:24.634Z,"34 km NW of Kupang, Indonesia",earthquake,,21.5,,2,reviewed,us,us
2001-03-18T02:29:37.470Z,-8.559,118.413,150,4.5,mb,11,,,1.18,us,usp000abnf,2014-11-07T01:12:22.108Z,"6 km WSW of Dompu, Indonesia",earthquake,,,,2,reviewed,us,us
2001-03-17T18:07:30.730Z,-10.326,120.431,54.5,4.7,mb,23,,,1.34,us,usp000abmh,2014-11-07T01:12:22.033Z,"76 km SSE of Waingapu, Indonesia",earthquake,,19.1,,9,reviewed,us,us
2001-03-16T15:40:36.720Z,-8.542,119.527,161.6,5,mb,44,,,1.42,us,usp000abhk,2014-11-07T01:12:21.643Z,"6 km NE of Komodo, Indonesia",earthquake,,,,12,reviewed,us,us
2001-03-09T23:08:37.770Z,-8.94,119.36,121,4.4,mb,14,,,0.99,us,usp000ab5y,2014-11-07T01:12:19.781Z,"41 km SSW of Komodo, Indonesia",earthquake,,20.3,,4,reviewed,us,us
2001-03-08T01:38:04.350Z,-8.925,123.579,33,5.2,mb,77,,,0.96,us,usp000ab33,2014-11-07T01:12:19.429Z,"77 km NNW of Naisano Dua, Indonesia",earthquake,,,,24,reviewed,us,us
2001-02-27T06:33:59.980Z,-11.315,118.404,62.4,4.9,mb,50,,,1.19,us,usp000aafw,2014-11-07T01:12:12.450Z,"274 km SW of Waingapu, Indonesia",earthquake,,,,10,reviewed,us,us
2001-02-06T07:25:14.460Z,-8.494,119.243,120.6,4.9,mb,17,,,0.87,us,usp000a95e,2014-11-07T01:12:05.941Z,"29 km WNW of Komodo, Indonesia",earthquake,,21.7,,4,reviewed,us,us
2001-01-31T13:22:42.540Z,-8.876,119.286,158.7,5,mb,55,,,1.15,us,usp000a8rz,2014-11-07T01:12:00.413Z,"38 km SW of Komodo, Indonesia",earthquake,,15.5,,20,reviewed,us,us
2001-01-11T00:40:02.130Z,-9.463,118.249,33,4.5,mb,14,,,0.86,us,usp000a7g0,2014-11-07T01:11:54.657Z,"105 km SSW of Dompu, Indonesia",earthquake,,,,2,reviewed,us,us
2001-01-02T17:21:54.440Z,-9.009,122.471,33,4.5,mb,8,,,0.67,us,usp000a72m,2014-11-07T01:11:51.057Z,"51 km SSE of Maumere, Indonesia",earthquake,,,,2,reviewed,us,us
2000-12-28T07:17:56.930Z,-8.836,123.936,150,4.7,mb,23,,,0.95,us,usp000a6u5,2014-11-07T01:11:46.932Z,"63 km NW of Pante Makasar, Timor Leste",earthquake,,,,9,reviewed,us,us
2000-12-13T02:15:57.990Z,-9.951,120.138,87.1,4.3,mb,10,,,1.03,us,usp000a5zm,2014-11-07T01:11:43.618Z,"35 km SSW of Waingapu, Indonesia",earthquake,,20.2,,1,reviewed,us,us
2000-11-25T17:15:51.400Z,-8.456,122.8,113.4,4.5,mb,7,,,1.18,us,usp000a4xm,2014-11-07T01:11:33.887Z,"67 km ENE of Maumere, Indonesia",earthquake,,33.1,,1,reviewed,us,us
2000-11-25T03:09:37.470Z,-9.296,122.146,111.7,4.6,mb,30,,,1.11,us,usp000a4w9,2014-11-07T01:11:33.780Z,"73 km SE of Ende, Indonesia",earthquake,,14.8,,9,reviewed,us,us
2000-11-24T19:57:14.230Z,-8.709,124.006,33,4.8,mb,13,,,0.69,us,usp000a4v9,2014-11-07T01:11:33.611Z,"68 km NW of Pante Makasar, Timor Leste",earthquake,,,,3,reviewed,us,us
2000-11-10T15:07:25.000Z,-8.304,120.674,166.8,4.4,mb,8,,,0.65,us,usp000a3bt,2014-11-07T01:11:27.253Z,"41 km NE of Ruteng, Indonesia",earthquake,,25.9,,1,reviewed,us,us
2000-10-30T19:23:34.850Z,-9.949,118.913,33,4.7,mb,17,,,1.36,us,usp000a2r1,2014-11-07T01:11:20.129Z,"151 km WSW of Waingapu, Indonesia",earthquake,,,,4,reviewed,us,us
2000-10-30T12:01:30.760Z,-9.708,119.075,33,6,mwc,148,,,1.08,us,usp000a2qh,2022-04-29T18:56:03.212Z,"130 km W of Waingapu, Indonesia",earthquake,,,,,reviewed,us,hrv
2000-10-07T11:57:40.940Z,-9.974,119.378,33,5.9,mwc,217,,,1.18,us,usp000a1dh,2022-04-29T18:54:29.249Z,"103 km WSW of Waingapu, Indonesia",earthquake,,,,,reviewed,us,hrv
2000-09-29T14:36:42.940Z,-8.751,121.522,175.4,5,mb,18,,,0.86,us,usp000a0zz,2014-11-07T01:11:08.198Z,"18 km WNW of Ende, Indonesia",earthquake,,11.2,,7,reviewed,us,us
2000-09-18T11:06:11.070Z,-9.024,118.984,116.9,4.4,mb,18,,,1.06,us,usp000a0fg,2014-11-07T01:11:05.916Z,"68 km SSE of Bima, Indonesia",earthquake,,20,,5,reviewed,us,us
2000-07-29T21:12:59.190Z,-8.88,124.195,116.5,4.3,mb,35,,,1.42,us,usp0009xdv,2014-11-07T01:10:41.854Z,"41 km NNW of Pante Makasar, Timor Leste",earthquake,,13.3,,9,reviewed,us,us
2000-07-28T18:56:13.820Z,-10.851,121.94,33,4.5,mb,18,,,1.41,us,usp0009xbb,2014-11-07T01:10:41.369Z,"197 km WSW of Kupang, Indonesia",earthquake,,,,5,reviewed,us,us
2000-07-26T07:23:02.620Z,-9.557,122.889,104.4,4.4,mb,8,,,1.43,us,usp0009x6q,2014-11-07T01:10:40.498Z,"96 km W of Naisano Dua, Indonesia",earthquake,,19,,4,reviewed,us,us
2000-07-10T12:48:57.070Z,-9.104,123.739,33,4.4,mb,8,,,0.66,us,usp0009w5d,2014-11-07T01:10:34.703Z,"54 km N of Naisano Dua, Indonesia",earthquake,,,,2,reviewed,us,us
2000-07-09T00:21:26.340Z,-11.005,118.613,33,4.5,mb,8,,,0.34,us,usp0009w2r,2014-11-07T01:10:34.078Z,"234 km SW of Waingapu, Indonesia",earthquake,,,,2,reviewed,us,us
2000-07-02T18:58:53.280Z,-8.202,119.855,184.9,4.2,mb,8,,,1.18,us,usp0009vmf,2014-11-07T01:10:30.216Z,"32 km N of Labuan Bajo, Indonesia",earthquake,,10.8,,3,reviewed,us,us
2000-06-03T21:27:37.630Z,-8.389,118.521,125.4,4.6,mb,38,,,1.15,us,usp0009twn,2014-11-07T01:10:17.970Z,"17 km NNE of Dompu, Indonesia",earthquake,,9.1,,17,reviewed,us,us
2000-05-23T19:29:56.480Z,-8.063,118.665,63.3,4.5,mb,,,,0.98,us,usp0009tcy,2014-11-07T01:10:11.237Z,"44 km N of Bima, Indonesia",earthquake,,7.9,,7,reviewed,us,us
2000-05-21T21:35:50.090Z,-8.232,119.977,205.2,4.4,mb,,,,1.23,us,usp0009t9r,2014-11-07T01:10:10.817Z,"30 km NNE of Labuan Bajo, Indonesia",earthquake,,10,,5,reviewed,us,us
2000-05-16T09:37:33.610Z,-8.587,118.427,123.5,4.4,mb,,,,0.69,us,usp0009t1x,2014-11-07T01:10:08.655Z,"6 km SW of Dompu, Indonesia",earthquake,,11.1,,1,reviewed,us,us
2000-05-16T08:51:29.630Z,-8.17,119.959,191.6,4.4,mb,,,,1.06,us,usp0009t1s,2014-11-07T01:10:08.637Z,"36 km NNE of Labuan Bajo, Indonesia",earthquake,,10.1,,4,reviewed,us,us
2000-05-14T00:55:58.120Z,-8.306,119.581,182.3,5.1,mb,,,,1.23,us,usp0009swx,2014-11-07T01:10:07.884Z,"32 km NNE of Komodo, Indonesia",earthquake,,10,,3,reviewed,us,us
2000-05-10T17:46:56.190Z,-11.296,119.398,33,4.7,mb,,,,0.95,us,usp0009sr6,2014-11-07T01:10:06.789Z,"204 km SSW of Waingapu, Indonesia",earthquake,,,,6,reviewed,us,us
2000-05-05T13:53:01.150Z,-9.202,123.559,96.3,4.9,mb,,,,1.31,us,usp0009set,2014-11-07T01:10:04.273Z,"49 km NNW of Naisano Dua, Indonesia",earthquake,,12,,14,reviewed,us,us
2000-04-27T20:44:56.910Z,-8.535,122.568,33,4.6,mb,,,,1.12,us,usp0009ryx,2014-11-07T01:09:57.371Z,"40 km ENE of Maumere, Indonesia",earthquake,,,,1,reviewed,us,us
2000-04-25T03:43:25.680Z,-10.126,122.796,33,5.4,mwc,,,,1.33,us,usp0009rut,2016-11-09T22:22:38.454Z,"89 km W of Kupang, Indonesia",earthquake,,,,,reviewed,us,hrv
2000-04-22T10:24:31.980Z,-8.669,122.473,10,4.5,mb,,,,1.15,us,usp0009rpk,2014-11-07T01:09:55.669Z,"29 km E of Maumere, Indonesia",earthquake,,,,6,reviewed,us,us
2000-04-13T00:40:46.940Z,-8.836,124.512,33,4.4,mb,,,,1.36,us,usp0009r7c,2014-11-07T01:09:53.534Z,"Kepulauan Alor, Indonesia",earthquake,,,,2,reviewed,us,us
2000-04-08T12:01:54.730Z,-10.698,120.29,33,4.7,mb,,,,1.39,us,usp0009r05,2014-11-07T01:09:52.449Z,"115 km S of Waingapu, Indonesia",earthquake,,,,3,reviewed,us,us
2000-04-08T08:55:33.050Z,-11.375,120.51,33,5,mb,,,,1.33,us,usp0009qzy,2014-11-07T01:09:52.426Z,"191 km S of Waingapu, Indonesia",earthquake,,,,10,reviewed,us,us
2000-04-08T08:39:59.410Z,-10.625,120.377,33,4.4,mb,,,,1.28,us,usp0009qzx,2014-11-07T01:09:52.422Z,"107 km S of Waingapu, Indonesia",earthquake,,,,8,reviewed,us,us
2000-04-01T17:06:58.290Z,-8.197,119.12,33,4.4,mb,,,,0.9,us,usp0009qn5,2014-11-07T01:09:49.503Z,"Flores region, Indonesia",earthquake,,,,2,reviewed,us,us
2000-04-01T16:15:31.800Z,-8.156,118.963,33,5,mb,,,,1.02,us,usp0009qn0,2014-11-07T01:09:49.412Z,"42 km NE of Bima, Indonesia",earthquake,,,,23,reviewed,us,us
2000-03-31T09:36:44.790Z,-8.902,118.779,33,3.7,mb,,,,1.26,us,usp0009qj7,2014-11-07T01:09:46.478Z,"49 km S of Bima, Indonesia",earthquake,,,,1,reviewed,us,us
2000-03-31T05:01:25.130Z,-9.786,119.655,33,3.6,mb,,,,1.33,us,usp0009qj2,2014-11-07T01:09:46.431Z,"68 km WSW of Waingapu, Indonesia",earthquake,,,,1,reviewed,us,us
2000-03-29T22:50:10.090Z,-9.426,122.686,78.3,4,mb,,,,1.11,us,usp0009qfe,2014-11-07T01:09:46.045Z,"103 km SSE of Maumere, Indonesia",earthquake,,20.6,,3,reviewed,us,us
2000-03-23T13:04:42.610Z,-9.579,119.913,33,4,mb,,,,1.24,us,usp0009q2a,2014-11-07T01:09:44.280Z,"39 km WNW of Waingapu, Indonesia",earthquake,,,,2,reviewed,us,us
2000-03-20T22:51:43.100Z,-9.584,123.253,66.7,4.5,mb,,,,0.97,us,usp0009pzc,2014-11-07T01:09:43.660Z,"56 km W of Naisano Dua, Indonesia",earthquake,,12.8,,7,reviewed,us,us
2000-03-08T18:12:29.640Z,-10.517,123.435,33,4.5,mb,,,,1.49,us,usp0009peu,2014-11-07T01:09:40.173Z,"42 km SSW of Kupang, Indonesia",earthquake,,,,4,reviewed,us,us
2000-02-08T20:34:35.250Z,-11.649,118.907,33,4.8,mb,,,,1.16,us,usp0009n7k,2014-11-07T01:09:28.935Z,"265 km SW of Waingapu, Indonesia",earthquake,,,,3,reviewed,us,us
2000-02-08T04:52:30.110Z,-8.789,118.395,33,3.4,mb,,,,1.34,us,usp0009n6n,2014-11-07T01:09:28.822Z,"28 km SSW of Dompu, Indonesia",earthquake,,,,1,reviewed,us,us
2000-02-06T20:31:03.830Z,-8.643,118.633,77.4,4,mb,,,,1.35,us,usp0009n4r,2014-11-07T01:09:27.451Z,"22 km ESE of Dompu, Indonesia",earthquake,,25,,2,reviewed,us,us
2000-01-28T22:57:51.700Z,-9.691,118.764,83.4,5.6,mwc,,,,1.12,us,usp0009mt0,2022-04-29T18:30:28.889Z,"131 km SSE of Dompu, Indonesia",earthquake,,10.2,,,reviewed,us,hrv
2000-01-27T18:40:07.880Z,-9.955,124.369,68.4,4.5,mb,,,,1.1,us,usp0009mr9,2014-11-07T01:09:22.301Z,"13 km SE of Soe, Indonesia",earthquake,,12.2,,8,reviewed,us,us
2000-01-03T14:32:15.850Z,-11.539,118.421,33,4.7,mb,,,,1.5,us,usp0009kq2,2014-11-07T01:09:16.866Z,"289 km SW of Waingapu, Indonesia",earthquake,,,,2,reviewed,us,us
1999-12-30T17:39:21.310Z,-9.244,119.057,75.2,4.5,mb,,,,1.02,us,usp0009kh2,2014-11-07T01:09:12.746Z,"86 km SSW of Komodo, Indonesia",earthquake,,18,,3,reviewed,us,us
1999-12-19T20:45:49.250Z,-8.937,123.092,73.2,4.4,mb,,,,0.74,us,usp0009k15,2014-11-07T01:09:10.249Z,"103 km ESE of Maumere, Indonesia",earthquake,,7.7,,9,reviewed,us,us
1999-12-13T05:09:29.160Z,-9.646,124.261,33,4.9,mb,,,,1.38,us,usp0009jtr,2014-11-07T01:09:09.281Z,"23 km N of Soe, Indonesia",earthquake,,,,5,reviewed,us,us
1999-12-10T09:11:22.970Z,-8.733,121.613,33,4.8,mb,,,,1.24,us,usp0009jp9,2014-11-07T01:09:08.605Z,"13 km NNW of Ende, Indonesia",earthquake,,,,6,reviewed,us,us
1999-12-09T20:31:50.470Z,-8.478,123.941,149.5,4.3,mb,,,,1.16,us,usp0009jnt,2014-11-07T01:09:08.504Z,"93 km NNW of Pante Makasar, Timor Leste",earthquake,,13.9,,3,reviewed,us,us
1999-11-20T14:06:16.840Z,-9.284,120.197,10,3.6,mb,,,,1.03,us,usp0009hwd,2014-11-07T01:08:59.204Z,"41 km N of Waingapu, Indonesia",earthquake,,,,1,reviewed,us,us
1999-11-19T20:57:19.940Z,-8.209,119.175,33,3.7,mb,,,,1.32,us,usp0009hv6,2014-11-07T01:08:59.114Z,"54 km NW of Komodo, Indonesia",earthquake,,,,1,reviewed,us,us
1999-11-11T16:59:25.750Z,-11.111,119.78,33,3.6,mb,,,,0.13,us,usp0009hdc,2014-11-07T01:08:57.130Z,"169 km SSW of Waingapu, Indonesia",earthquake,,,,1,reviewed,us,us
1999-11-11T13:46:02.450Z,-11.527,118.131,33,4.4,mb,,,,0.98,us,usp0009hd1,2014-11-07T01:08:57.053Z,"south of Sumbawa, Indonesia",earthquake,,,,1,reviewed,us,us
1999-11-03T20:13:10.490Z,-9.172,124.097,33,4.6,mb,,,,0.88,us,usp0009h1x,2014-11-07T01:08:53.904Z,"31 km W of Pante Makasar, Timor Leste",earthquake,,,,1,reviewed,us,us
1999-10-21T11:30:35.950Z,-9.867,119.336,33,3.6,mb,,,,1.35,us,usp0009gc3,2014-11-07T01:08:45.306Z,"104 km WSW of Waingapu, Indonesia",earthquake,,,,1,reviewed,us,us
1999-10-19T04:03:44.940Z,-9.242,124,33,4.7,mb,,,,0.93,us,usp0009g7a,2014-11-07T01:08:44.162Z,"42 km W of Pante Makasar, Timor Leste",earthquake,,,,4,reviewed,us,us
1999-10-17T14:37:32.660Z,-11.139,118.554,33,4.2,mb,,,,1.32,us,usp0009g36,2014-11-07T01:08:43.065Z,"248 km SW of Waingapu, Indonesia",earthquake,,,,2,reviewed,us,us
1999-10-17T01:37:53.380Z,-8.137,124.924,33,4.7,mb,,,,1.27,us,usp0009g15,2014-11-07T01:08:42.893Z,"61 km NNW of Maubara, Timor Leste",earthquake,,,,9,reviewed,us,us
1999-10-01T01:31:12.810Z,-10.333,123.955,10,4.4,mb,,,,1.23,us,usp0009f8h,2014-11-07T01:08:36.168Z,"42 km ESE of Kupang, Indonesia",earthquake,,,,2,reviewed,us,us
1999-09-25T11:24:17.070Z,-11.997,122.48,33,3.7,mb,,,,0.42,us,usp0009f0m,2014-11-07T01:08:31.799Z,"236 km SSW of Kupang, Indonesia",earthquake,,,,1,reviewed,us,us
1999-09-25T09:54:36.210Z,-10.848,119.19,10,4.4,mb,,,,0.95,us,usp0009f0g,2014-11-07T01:08:31.791Z,"176 km SW of Waingapu, Indonesia",earthquake,,,,2,reviewed,us,us
1999-09-19T16:47:51.710Z,-9.072,123.475,33,4.7,mb,,,,0.81,us,usp0009enh,2014-11-07T01:08:30.251Z,"66 km NNW of Naisano Dua, Indonesia",earthquake,,,,7,reviewed,us,us
1999-09-16T19:58:32.520Z,-9.01,118.338,33,4.3,mb,,,,0.79,us,usp0009egw,2014-11-07T01:08:29.326Z,"54 km SSW of Dompu, Indonesia",earthquake,,,,3,reviewed,us,us
1999-09-07T23:47:05.980Z,-10.618,124.374,33,5.3,mwc,,,,1.44,us,usp0009e57,2022-04-29T18:17:21.951Z,"84 km S of Soe, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-09-01T04:36:57.720Z,-8.281,120.619,33,4.6,mb,,,,0.93,us,usp0009dwm,2014-11-07T01:08:23.370Z,"40 km NNE of Ruteng, Indonesia",earthquake,,,,7,reviewed,us,us
1999-08-23T15:49:19.660Z,-8.636,118.595,143.5,4.2,mb,,,,1.11,us,usp0009dhn,2014-11-07T01:08:19.529Z,"18 km SE of Dompu, Indonesia",earthquake,,8.3,,5,reviewed,us,us
1999-08-14T17:31:29.810Z,-8.385,120.821,210.8,4.5,mb,,,,1.17,us,usp0009d1d,2014-11-07T01:08:16.404Z,"46 km ENE of Ruteng, Indonesia",earthquake,,11.8,,4,reviewed,us,us
1999-08-13T19:51:40.850Z,-9.949,124.107,33,3.4,mb,,,,1.3,us,usp0009d05,2014-11-07T01:08:16.226Z,"21 km WSW of Soe, Indonesia",earthquake,,,,1,reviewed,us,us
1999-08-13T02:56:55.210Z,-9.958,123.692,33,4.9,mb,,,,1.03,us,usp0009cz0,2014-11-07T01:08:16.019Z,"25 km NNE of Kupang, Indonesia",earthquake,,,,19,reviewed,us,us
1999-08-06T07:30:06.140Z,-8.66,121.538,190.9,4.5,mb,,,,1.21,us,usp0009cpq,2014-11-07T01:08:14.835Z,"24 km NW of Ende, Indonesia",earthquake,,14,,3,reviewed,us,us
1999-08-01T14:29:55.750Z,-8.474,118.518,126.4,4.1,mb,,,,1.28,us,usp0009ce9,2014-11-07T01:08:12.147Z,"9 km NE of Dompu, Indonesia",earthquake,,13.2,,4,reviewed,us,us
1999-07-29T20:19:24.690Z,-8.227,123.899,163.7,4.8,mb,,,,1.25,us,usp0009c9j,2014-11-07T01:08:08.892Z,"120 km NNW of Pante Makasar, Timor Leste",earthquake,,12.8,,3,reviewed,us,us
1999-07-19T05:00:52.690Z,-9.03,120.159,33,5.5,mwc,,,,1.26,us,usp0009buh,2022-04-29T18:14:22.010Z,"57 km SW of Ruteng, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-07-15T20:54:54.930Z,-8.174,119.627,195.3,4.6,mb,,,,1.09,us,usp0009bnx,2014-11-07T01:08:06.178Z,"45 km NW of Labuan Bajo, Indonesia",earthquake,,8.3,,7,reviewed,us,us
1999-07-05T18:48:10.550Z,-8.004,123.218,195.4,4.8,mb,,,,1.17,us,usp0009b49,2014-11-07T01:08:03.195Z,"130 km ENE of Maumere, Indonesia",earthquake,,8.1,,16,reviewed,us,us
1999-07-02T21:50:37.810Z,-9.257,120.555,176.6,4.5,mb,,,,0.68,us,usp0009ayt,2014-11-07T01:08:01.802Z,"54 km NE of Waingapu, Indonesia",earthquake,,8.2,,5,reviewed,us,us
1999-06-30T06:35:31.800Z,-9.705,124.36,33,4.8,mb,,,,1.08,us,usp0009atw,2014-11-07T01:07:58.163Z,"19 km NNE of Soe, Indonesia",earthquake,,,,19,reviewed,us,us
1999-06-27T17:28:45.380Z,-9.779,118.296,33,4.8,mb,,,,1.38,us,usp0009anw,2014-11-07T01:07:57.616Z,"138 km S of Dompu, Indonesia",earthquake,,,,13,reviewed,us,us
1999-06-25T19:51:16.130Z,-9.943,123.992,33,4.3,mb,,,,1.22,us,usp0009ahm,2014-11-07T01:07:56.968Z,"33 km WSW of Soe, Indonesia",earthquake,,,,6,reviewed,us,us
1999-06-09T10:51:31.940Z,-10.262,119.514,100,3.9,mb,,,,1.43,us,usp00099jw,2014-11-07T01:07:52.791Z,"106 km SW of Waingapu, Indonesia",earthquake,,,,2,reviewed,us,us
1999-05-02T07:37:30.160Z,-8.88,119.563,151.9,3.8,mb,,,,0.74,us,usp000977a,2014-11-07T01:07:35.790Z,"33 km SSE of Komodo, Indonesia",earthquake,,15.7,,1,reviewed,us,us
1999-04-29T13:51:31.740Z,-8.358,120.621,207.1,4.4,mb,,,,1.28,us,usp000971k,2014-11-07T01:07:31.534Z,"32 km NNE of Ruteng, Indonesia",earthquake,,12.7,,12,reviewed,us,us
1999-04-22T14:08:43.820Z,-8.259,119.678,189.9,5.1,mb,,,,1.07,us,usp00096q9,2014-11-07T01:07:29.699Z,"34 km NW of Labuan Bajo, Indonesia",earthquake,,7.5,,17,reviewed,us,us
1999-04-14T21:27:59.210Z,-9.166,123.035,33,4,mb,,,,1.02,us,usp00096a7,2014-11-07T01:07:28.254Z,"93 km WNW of Naisano Dua, Indonesia",earthquake,,,,3,reviewed,us,us
1999-04-14T08:03:29.960Z,-8.171,118.163,33,4.4,mb,,,,1.04,us,usp000969a,2014-11-07T01:07:28.173Z,"52 km NW of Dompu, Indonesia",earthquake,,,,7,reviewed,us,us
1999-04-13T19:49:51.200Z,-10.154,118.432,92.9,3.6,mb,,,,1.15,us,usp000967z,2014-11-07T01:07:28.040Z,"178 km S of Dompu, Indonesia",earthquake,,13.1,,3,reviewed,us,us
1999-04-05T04:51:38.090Z,-9.854,119.37,70,4.4,mb,,,,1.32,us,usp00095tm,2014-11-07T01:07:23.197Z,"100 km WSW of Waingapu, Indonesia",earthquake,,11.6,,9,reviewed,us,us
1999-03-31T20:59:00.550Z,-8.089,121.406,150,4.6,mb,,,,0.98,us,usp00095jf,2014-11-07T01:07:18.013Z,"88 km NNW of Ende, Indonesia",earthquake,,,,9,reviewed,us,us
1999-03-30T09:15:26.940Z,-8.855,120.663,103.8,4.2,mb,,,,0.53,us,usp00095ft,2014-11-07T01:07:17.653Z,"34 km SE of Ruteng, Indonesia",earthquake,,21.3,,4,reviewed,us,us
